ID,SOURCE,BLM ID,USGS ID,ALASKA_QUAD_NAMES,API,WELL NAME,LAT,LONG,FIELD,STATE,COUNTY,HE,CO2,H2,N2,H2S,AR,O2,C1,C2,C3,N-C4,I-C4,N-C5,I-C5,C6+,BTU,FORMATION,AGE,DEPTH,FINAL_DRILLING_DATE,FINAL_SAMPLING_DATE,PUBLICATION DATE,SAMPLE DATE BEFORE COMPLETION
42694,BLM,21413,,,42375313590000,BIVINS RANCH 1-212,35.4080600,-101.8688300,BIVINS RANCH,TEXAS,POTTER,1.507,3.74,,24.31,,0.1,,64.33,3.36,1.55,0.44,0.25,0.09,0.13,0.17,790,BROWN DOLOMITE,PERMIAN,3467,6/15/1990,2/10/2005,,
42695,BLM,21414,,,42375316280000,BIVINS RANCH 1A-212,35.4089720,-101.8831940,BIVINS RANCH,TEXAS,POTTER,1.776,0.57,0.01,27.6,,0.11,,63.17,3.64,1.85,0.51,0.3,0.11,0.15,0.2,797,BROWN DOLOMITE,PERMIAN,,1/3/2001,2/10/2005,,
42696,BLM,50605,,,3505123151,DAVIS 2-3,35.1042900,-97.7195800,MIDDLEBURG SE,OKLAHOMA,GRADY,,0.62,,0.84,,,,87.41,6.8,2.39,0.65,0.29,0.2,0.19,0.61,,HART & OSBORN,PENNSYLVANIAN,10484,1/7/2004,,,
42697,BLM,21415,,,4301931324,KANE SPRINGS FEDERAL 19-1A,38.5219000,-109.7518700,PARK ROAD,UTAH,GRAND,0.163,0.07,0.01,6.56,,0.25,,52.66,18.39,13.75,3.97,1.51,0.91,0.71,1.06,1500,CANE CREEK,PENNSYLVANIAN,,11/13/1991,1/31/2005,2005,
42698,BLM,21416,,,4301931334,KANE SPRINGS FEDERAL 25-19-34-1,38.5913200,-109.8063100,BIG FLAT,UTAH,GRAND,0.121,,0.01,3.63,,0.05,,63.48,17.09,10.44,2.59,1.05,0.51,0.41,0.6,1394,CANE CREEK,PENNSYLVANIAN,,5/21/1993,1/31/2005,2005,
42699,BLM,21420,,,4300730522,PRICKLY PEAR ST. NO. 16-15,39.7680200,-110.2406800,NINE MILE CANYON,UTAH,CARBON,0.028,0.6,0.02,2.47,,0.09,,88.9,5.13,1.55,0.36,0.34,0.11,0.16,0.24,1075,"WASATCH,CRET-NH,MESAVERDE",EOCENE,6956,10/17/2004,2/10/2005,,
42700,BLM,21421,,,3513725973,HLAVATY 2-15A,34.5605200,-98.0302600,STAGE STAND,OKLAHOMA,STEPHENS,0.025,0.17,,2.87,,0.03,,89.11,4.21,1.92,0.68,0.28,0.2,0.17,0.33,1087,ARBUCKLE U,CAMBRO-ORDOVICIAN,,12/21/2003,3/1/2005,2005,
42701,BLM,21422,,,4300730724,GORDON CREEK ST NO. 1 & 19-14-8 SALES LINE,39.5952800,-111.0723300,GORDON CREEK,UTAH,CARBON,0.021,0.53,,4.21,,0.02,,95.18,0.03,,,,,,,964,FERRON,CRETACEOUS,3736,12/12/2002,2/26/2005,,
42702,BLM,21423,,,4235732330,LESLIE 1-222,36.1,-100.7752,PAN PETRO,TEXAS,OCHILTREE,0.071,0.58,,2.93,,0.04,,84.56,7.94,2.53,0.61,0.17,0.17,0.1,0.29,1111,NOVI,PENNSYLVANIAN,8677,4/27/2004,3/2/2005,2005,
42703,BLM,21424,,,4221132287,URSCHEL 1-60,35.9578647,-100.2873168,URSCHEL RANCH,TEXAS,HEMPHILL,0.037,1.28,,2.46,,0.07,,91.88,3.3,0.59,0.11,0.13,0.03,0.05,0.07,1017,MORROW,PENNSYLVANIAN,11634,1/23/2004,3/9/2005,2005,
42706,BLM,21436,,,3513922596,MYERS 1-13,36.8106300,-100.9630700,DOMBEY W,OKLAHOMA,TEXAS,0.255,0.15,,6.24,,,,81.58,5.34,3.37,1.15,0.54,0.4,0.32,0.65,1121,"CHESTER, PENN-LANSING-KC",MISSISSIPPIAN,,11/15/1995,3/29/2005,2007,
42707,BLM,21450,,,02001203260000,NZOG 17-1,34.61275,-109.72342,WILDCAT,ARIZONA,APACHE,,0.11,,91.87,,,,,,,,,,,,,FORT APACHE,PERMIAN,1974,2/15/2005,5/8/2005,,
42708,BLM,21457,,,4303731371,SANDIA FED 9-44,37.4069500,-109.0620400,CAJON LAKE,UTAH,SAN JUAN,0.018,0.22,,14.84,,,,57.72,15.95,7.05,0.86,0.41,0.04,0.11,0.07,1096,ISMAY,PENNSYLVANIAN,,10/15/1998,5/19/2005,2005,
42709,BLM,21458,,,04021208180000,SECTION 60 NO. 12,39.5350100,-122.0868200,WILLOWS-BEEHIVE BEND,CALIFORNIA,GLENN,0.001,0.02,,8.65,,,,90.92,0.31,,,,,,0.04,928,KIONE,CRETACEOUS,,12/9/2002,00/00/2005,2005,
42710,BLM,21461,,,42375313590000,BIVINS RANCH 1-212,35.4080600,-101.8688300,BIVINS RANCH,TEXAS,POTTER,1.347,3.21,0.11,26.88,,,,61.24,3.33,1.62,0.51,0.24,0.15,0.17,0.25,769,BROWN DOLOMITE,PERMIAN,3467,6/15/1990,6/23/2005,,
42711,BLM,21462,,,42375316280000,BIVINS RANCH 1A-212,35.4089720,-101.8831940,BIVINS RANCH,TEXAS,POTTER,0.902,2.18,0.11,34.46,,,,54.41,2.76,1.37,0.42,0.2,0.12,0.13,0.2,675,BROWN DOLOMITE,PERMIAN,,1/3/2001,6/23/2005,,
42712,BLM,21464,,,05009065960000,KEYSTONE 1-13 (CHEROKEE),37.1723700,-102.3305200,SPELUNKER,COLORADO,BACA,0.703,0.14,0.05,35.61,,,,47.88,4.31,5.29,2.27,0.95,0.81,0.73,1.22,920,CHEROKEE,PENNSYLVANIAN,,11/14/1999,6/27/2005,,
42713,BLM,21465,,,05009065960000,KEYSTONE 1-13 (KEYES),37.1723700,-102.3305200,SPELUNKER,COLORADO,BACA,1.751,0.42,,59.58,,,,34.92,2.02,0.66,0.19,0.09,0.07,0.07,0.14,427,KEYES,PENNSYLVANIAN,5266,11/14/1999,6/27/2005,,
42714,BLM,21486,,,,"GRAY STATE 1, 3, & 7",38.95925000,-103.0558333,BLEDSOE RANCH,COLORADO,CHEYENNE,1.073,1.86,0.01,26.8,,,,46.37,8.37,7.66,3.29,0.99,1.01,0.76,1.71,1103,MORROW,PENNSYLVANIAN,,,6/30/2005,2007,
42715,BLM,21489,,,4304733807,STATE 1-16-10-18,39.9493700,-109.8910000,UTELAND BUTTE,UTAH,UINTAH,0.049,0.23,,4.07,,,,83.92,6.21,3.01,0.93,0.39,0.38,0.22,0.56,1129,GREEN RIVER,EOCENE,,5/11/2001,6/19/2005,2005,
42716,BLM,21492,,,4301332091,FEE 28-02D4X,40.1103500,-110.3401100,DUCHESNE,UTAH,DUCHESNE,0.015,0.57,,7.2,,,,73.81,9.53,4.56,1.56,0.66,0.66,0.39,1,1193,WASATCH,EOCENE,6726,11/20/1998,8/19/2005,,
42717,BLM,21493,,,4301331677,UTE TRIBAL NO. 08-11,40.0598300,-110.2484400,ANTELOPE CREEK,UTAH,DUCHESNE,0.009,0.25,,5.92,,,,83.83,4.86,2.76,0.78,0.49,0.28,0.25,0.49,1091,GREEN RIVER,EOCENE,5698,10/18/1996,8/19/2005,,
42718,BLM,21495,,,4301331200,UTE TRIBAL 2-15D,40.1370200,-110.3289600,DUCHESNE,UTAH,DUCHESNE,0.011,0.36,,5.39,,,,76.89,9.35,4.4,1.28,0.72,0.47,0.37,0.72,1188,GREEN RIVER,EOCENE,6161,8/4/1988,8/19/2005,,
42719,BLM,21497,,,4246132851,AMACKER V T 64 2,31.3429035,-102.1373483,AMACKER-TIPPETT W,TEXAS,UPTON,0.037,,,3.22,,,,73.3,12.02,6.79,2.02,0.74,0.56,0.46,0.87,1299,STRAWN,PENNSYLVANIAN,10166,3/29/2005,8/30/2005,2005,
42720,BLM,21500,,,4213535329,EMBAR 59,,,ANDECTOR,TEXAS,ECTOR,0.049,0.1,0.03,4.8,0.08,,,78.51,8.7,4.43,1.34,0.56,0.41,0.35,0.63,1183,GRAYBURG,PERMIAN,3854,11/10/1995,9/14/2005,2007,
42721,BLM,21501,,,4213503102,FRANK B 2,,,ANDECTOR,TEXAS,ECTOR,0.066,0.16,,7.38,,,,76.09,8.83,4.62,1.32,0.46,0.34,0.16,0.36,1138,MCKEE,ORDOVICIAN,7840,9/6/1994,9/14/2005,2007,
42722,BLM,21502,,,4237103888,WAGNER 1,31.2992636,-102.6561568,ABELL,TEXAS,PECOS,0.028,0.19,,2.64,,,,83.33,6.89,3.87,1.34,0.35,0.54,0.17,0.65,1178,WADDELL,ORDOVICIAN,5738,2/7/1985,9/14/2005,2005,
42723,BLM,21503,,,4237137125,WEST RANCH 2203,31.2143341,-102.6491359,BITTERWEED S,TEXAS,PECOS,0.047,52.21,,3.34,,,,43.86,0.38,,0.05,0.02,0.02,0.02,0.04,456,CABALLOS,DEVONIAN,5930,4/15/2002,9/20/2005,,
42725,BLM,21512,,,3002536639,LACY J STATE UNIT 1,33.2899400,-103.5282800,BAGLEY EAST,NEW MEXICO,LEA,0.04,0.36,,34.84,,,,49.84,6.11,3.19,0.92,0.58,0.21,0.31,0.33,779,ATOKA,PENNSYLVANIAN,11833,7/2/2004,01/00/2006,,
42726,BLM,21513,,,3002533460,QUETZAL AQA STATE 1,33.3786500,-103.6343400,BAGLEY NORTH,NEW MEXICO,LEA,0.011,0.35,,46.51,,,,37.78,5.82,3.34,0.84,0.41,0.16,0.16,0.22,634,ATOKA,PENNSYLVANIAN,10871,7/25/1996,01/00/2006,,
42727,BLM,21518,,,3505123174,BURTON 1-11,34.9208300,-97.7982800,ALEX NW,OKLAHOMA,GRADY,0.022,1.16,,0.47,,,,74.71,9.48,6.89,2.77,1.42,0.96,0.72,1.37,1368,BROMIDE 1 & 2,ORDOVICIAN,,7/9/2004,3/2/2006,2006,
42728,BLM,21519,,,4210330503,TUCKER-A-1U,31.3193742,-102.6298523,ABELL E,TEXAS,CRANE,0.029,0.18,,2.47,0.03,,,85.85,6.15,2.99,0.92,0.41,0.3,0.22,0.41,1138,GLORIETA,PERMIAN,3317,1/26/1972,3/8/2006,2006,
42729,BLM,21520,,,3504921844,SEARCY 2,34.7118700,-97.3721300,ANTIOCH,OKLAHOMA,GARVIN,,0.06,,83.98,,,,5.24,0.83,0.51,0.21,0.06,0.11,0.05,0.33,112,DEESE,PENNSYLVANIAN,5394,9/14/1984,03/00/2006,,
42730,BLM,21526,,,4237135177,TENNECO-AARESTAD 1,31.2552025,-102.6042072,ABELL,TEXAS,PECOS,0.031,0.19,,0.94,0.04,,,88.76,5.68,2.5,0.76,0.3,0.24,0.17,0.36,1131,CLEARFORK,PERMIAN,3767,1/27/1985,4/6/2006,2006,
42731,BLM,21527,,,3512123107,BETTIS 1-36,35.1298706,-95.5605334,PITTSBURG COUNTY CBM GAS AREA,OKLAHOMA,PITTSBURG,,1.66,,0.25,,,,95.11,2.91,,,0.03,,,,1015,HARTSHORNE COAL,PENNSYLVANIAN,2555,3/1/2004,4/11/2006,,
42732,BLM,21530,,,4222734182,NEWTON 1,,,BC,TEXAS,HOWARD,0.012,0.61,,0.6,,,,31.27,12.56,24.55,7.98,3.98,5.37,4.53,8.51,2353,CANYON B & C,PENNSYLVANIAN,9050,9/30/1987,5/23/2006,2006,
42735,BLM,21540,,,0503906630,HSR-WHITEHEAD 14-9,39.5369288,-104.3401583,DEADEYE,COLORADO,ELBERT,1.207,2.01,,23.6,,,,49.7,7.71,8.38,3.13,0.86,0.84,0.73,1.75,1128,DAKOTA D,CRETACEOUS,7405,7/25/1995,6/27/2006,,
42736,BLM,21552,,,0512320272,FEDERAL OSPREY 35-3,40.6224395,-104.0607808,CROW,COLORADO,WELD,0.015,4.15,0.01,0.55,,,,50.89,16.33,15.8,5.17,1.72,1.58,1.23,2.54,1662,DAKOTA D,CRETACEOUS,,12/1/2002,6/28/2006,2006,
42737,BLM,21553,,,0508707380,J.A.FARMS NO. 1,40.3828255,-103.8869174,TENDER FOOT,COLORADO,MORGAN,0.028,1.43,,1.07,,,,65.88,10.97,11.99,4.12,1.29,0.93,0.72,1.56,1481,DAKOTA D,CRETACEOUS,6057,3/24/1978,6/29/2006,,
42738,BLM,21564,,,0512320683,COAN 17-33,40.0496573,-104.4581270,BARBWIRE,COLORADO,WELD,0.037,1.82,,2.5,,,,70.05,11.66,7.41,2.53,1.01,0.84,0.74,1.37,1347,DAKOTA J,CRETACEOUS,7290,6/12/2002,8/24/2006,,
42739,BLM,21565,,,05001076260000,WAILES 41-33 1-X,39.9256832,-104.5473445,JAMBOREE,COLORADO,ADAMS,0.028,2.29,,1.15,,,,73.57,12.82,5.61,1.65,0.85,0.54,0.59,0.87,1282,DAKOTA J,CRETACEOUS,7908,6/27/1980,8/24/2006,,
42740,BLM,21570,,,04077206670000,PAGNUCCI 1-34,37.9350114,-121.2582342,FRENCH CAMP,CALIFORNIA,SAN JOAQUIN,0.015,0.19,,43.71,,,,55.84,0.16,0.02,0.01,0.01,,,,569,LATHROP,CRETACEOUS,,11/12/2003,00/00/2006,2006,
42741,BLM,21571,,,04037227460000,NL&F 12-20,34.4194893,-118.6788641,DEL VALLE,CALIFORNIA,LOS ANGELES,,3.19,,1.95,,,,73.34,5.37,6.3,3.17,1.4,1.3,1.28,2.51,1369,,,,1/26/1984,10/12/2006,2006,
42742,BLM,21572,,,04037299570000,NL&F 14-20,34.4195839,-118.6787550,DEL VALLE,CALIFORNIA,LOS ANGELES,,0.45,,82.43,,,,4.16,0.73,1.31,1.02,0.42,0.5,0.5,0.9,218,VASQUEZ,MIOCENE,,11/17/1984,10/12/2006,2006,
42743,BLM,21578,,,1509721538,TAVES 3-20,37.4132041,-99.3127523,ALFORD,KANSAS,KIOWA,0.134,0.07,,5.91,,,,83.49,4.27,3.27,1.19,0.51,0.32,0.3,0.47,1106,CHEROKEE,PENNSYLVANIAN,,5/24/2004,12/14/2006,2007,
42744,BLM,21583,,,3507920946,GUNTER 3,35.1060147,-94.8109021,BOKOSHE S,OKLAHOMA,LE FLORE,0.063,0.34,0.04,2.47,,,,96.38,0.66,0.03,,,,,,988,HARTSHORNE,PENNSYLVANIAN,,6/1/1995,2/20/2007,2007,
42745,BLM,21585,,,42375316280000,BIVINS RANCH 1A-212,35.4089720,-101.8831940,BIVINS RANCH,TEXAS,POTTER,1.79,0.58,0.01,27.58,,,,63.18,3.62,1.84,0.52,0.31,0.11,0.15,0.2,797,BROWN DOLOMITE,PERMIAN,,1/3/2001,3/16/2007,,
42746,BLM,21586,,,42375316330000,BIVINS RANCH 207-H,35.4046,-101.8647,BIVINS RANCH,TEXAS,POTTER,1.426,5.38,,23.11,,0.11,,64.12,3.28,1.51,0.44,0.23,0.09,0.13,0.17,784,BROWN DOLOMITE,PERMIAN,,11/2/2001,3/16/2007,,
42747,BLM,21589,,,1701321462,BLACK STONE MINERALS 11-1-1,32.30593522,-93.35884865,ALABAMA BEND,LOUISIANA,BIENVILLE,,2.73,,0.17,,,,92.44,3.41,0.66,0.13,0.18,0.04,0.09,0.12,1034,COTTON VALLEY,JURASSIC,10106,6/12/2005,3/19/2007,2007,
42748,BLM,21590,,,1701321463,BLACK STONE MINERALS 3-16-1,32.31026463,-93.37664983,ALABAMA BEND,LOUISIANA,BIENVILLE,,2.69,,0.17,,,,91.86,3.81,0.77,0.16,0.22,0.05,0.11,0.14,1042,COTTON VALLEY,JURASSIC,9884,11/2/2005,3/19/2007,2007,
42749,BLM,21592,,,3506121058,GEORGE 1-34,35.2041485,-95.3955177,BROOKEN,OKLAHOMA,HASKELL,0.097,2.09,0.06,0.88,,,,95.91,0.87,0.08,,,,,0.01,989,SPIRO & CROMWELL,PENNSYLVANIAN,5378,5/26/1994,4/17/2007,,
42750,BLM,21593,,,3506121124,VERDEN A 3-31,35.2127302,-95.4462774,BROOKEN,OKLAHOMA,HASKELL,0.087,3.14,0.06,4.2,,,,91.77,0.69,0.05,,,,,,943,CROMWELL,PENNSYLVANIAN,5382,1/26/1996,4/17/2007,,
42751,BLM,50626,,,3003926894,SAN JUAN 30-6 UNIT 93M,36.7652595,-107.5828649,"LA JARA, BLANCO, BASIN",NEW MEXICO,RIO ARRIBA,0.016,0.98,,0.2,,,,86.68,7.32,2.3,0.87,0.68,0.21,0.3,0.45,1164,"PICTURED CLIFFS,MV,DAKOTA",CRETACEOUS,7600,6/28/2003,5/15/2007,,
42752,BLM,50627,,,3003925287,SAN JUAN 28 5 UNIT 228,36.6518403,-107.3024430,"OSO, BASIN",NEW MEXICO,RIO ARRIBA,0.018,0.68,,0.64,,,,84.08,6.82,4.74,1.06,1.07,0.22,0.36,0.32,1206,"PICTURED CLIFFS, FRUITLAND",CRETACEOUS,4441,10/10/1993,5/5/2007,,
42753,BLM,21596,,,4247534748,MCBIRNEY UNIT 2-4H,31.4805930,-103.0348071,BLK. 16,TEXAS,WARD,0.011,1.97,,0.37,0.06,,,94.53,1.75,0.51,0.26,0.1,0.14,0.08,0.22,1032,MONTOYA,ORDOVICIAN,14384,8/18/2002,5/1/2007,,
42754,BLM,21599,,,0504507423,JOLLEY 17-6,39.5297200,-107.5803600,KOKOPELLI,COLORADO,GARFIELD,0.009,0.03,,0.37,,,,86.42,8.12,2.88,0.66,0.67,0.21,0.22,0.37,1170,WILLIAMS FORK,CRETACEOUS,,5/23/2000,5/23/2007,2007,
42755,BLM,21601,,,2510124011,RIDLE 15-7,48.6260743,-111.7840592,PRAIRIE DELL,MONTANA,TOOLE,0.056,1.51,,4.59,,,,87.91,3.07,1.19,0.51,0.3,0.19,0.24,0.31,1033,SWIFT,JURASSIC,1266,1/12/2006,5/29/2007,,
42756,BLM,21603,,,05001080610000,ATWATER 4 24-1,39.8123824,-104.5002986,RADAR,COLORADO,ADAMS,0.035,1.7,0.04,2.43,,,,69.3,11.29,8.87,2.6,0.96,0.84,0.68,1.24,1362,DAKOTA J,CRETACEOUS,7900,4/12/2000,6/22/2007,,
42757,BLM,21605,,,3004525486,BOWERS 1,36.3182142,-107.6992399,POTWIN,NEW MEXICO,SAN JUAN,,0.25,,48.14,,,,44.52,1.32,,0.02,0.02,,0.01,0.01,476,PICTURED CLIFFS,CRETACEOUS,1990,6/21/1985,6/22/2007,,
42758,BLM,21625,,,1518510481,CRS TK NAGEL 1B,37.9866466,-98.9596281,MACKSVILLE,KANSAS,STAFFORD,1.078,0.22,,10.28,,,,81.1,3.48,1.83,0.72,0.34,0.28,0.2,0.43,1003,MISSISSIPPIAN,MISSISSIPPIAN,,3/28/1961,7/18/2007,2007,
42759,BLM,21627,,,1518523145,AIKEN 3,37.9113500,-99.0053333,FARMINGTON,KANSAS,STAFFORD,0.564,0.02,0.02,12.51,,,,84.28,1.85,0.52,0.08,0.06,0.02,0.02,0.03,907,HOWARD,PENNSYLVANIAN,,1/3/2002,7/18/2007,2007,
42760,BLM,21630,,,1504721513,FOX A1-25,37.7491664,-99.3578065,BORDEWICK,KANSAS,EDWARDS,0.295,0.11,0.01,4.09,,,,90.35,3.06,1.02,0.36,0.19,0.13,0.12,0.25,1034,MISSISSIPPIAN,MISSISSIPPIAN,,11/4/2005,7/18/2007,2007,
42761,BLM,21647,,,1508321486,JETMORE-BRADFORD 1,37.9708384,-99.8935261,JETPORT,KANSAS,HODGEMAN,0.987,0.01,,27.84,,,,70.34,0.67,0.09,0.01,0.01,,0.01,0.01,727,CHASE GROUP,PERMIAN,,5/1/2004,7/19/2007,2007,
42762,BLM,21671,,,05045103590000,TBI FEDERAL (PF36) 36-4,39.3958395,-108.0600019,PARACHUTE,COLORADO,GARFIELD,,2.03,,4.76,,,,86.09,4.81,1.33,0.27,0.29,0.09,0.11,0.16,1024,WILLIAMS FORK,CRETACEOUS,6869,5/30/2005,10/11/2007,,
42764,BLM,21674,,,4235702358,SAMUEL MCLAIN D-1,36.1513739,-100.8297382,BULER,TEXAS,OCHILTREE,0.082,0.57,,0.9,,,,85.74,6.26,3.73,1.12,0.37,0.36,0.23,0.58,1173,"MISSISSIPPIAN, PENN-MORROW",MISSISSIPPIAN,9696,5/1/1963,11/9/2007,,
42767,BLM,21680,,,4212132031,OBENCHAIN B2,33.0779,-97.2294,NEWARK E,TEXAS,DENTON,0.039,2.43,,0.55,,,,95.73,1.18,0.05,,,,,0.01,992,BARNETT SHALE,MISSISSIPPIAN,,9/19/2003,2/22/2008,,
42768,BLM,21681,,,4212130709,TCU 9,33.0021,-97.3643,NEWARK E,TEXAS,DENTON,0.032,2.45,,1.97,,,,93.72,1.62,0.13,0.03,0.02,0.01,0.01,0.02,983,BARNETT SHALE,MISSISSIPPIAN,7474,1/26/2000,2/15/2008,,
42769,BLM,21683,,,4301530701,WOODSIDE 1,39.1781262,-110.4027147,WOODSIDE,UTAH,EMERY,0.621,5.63,0.02,34.31,,,,51.66,4.43,1.77,0.56,0.32,0.18,0.17,0.27,701,PENNSYLVANIAN,PENNSYLVANIAN,5672,6/2/2007,3/9/2008,,
42770,BLM,21684,,,4301530701,WOODSIDE 1,39.1781262,-110.4027147,WOODSIDE,UTAH,EMERY,0.619,5.67,0.02,34.27,,,,51.53,4.43,1.78,0.58,0.3,0.2,0.18,0.33,705,PENNSYLVANIAN,PENNSYLVANIAN,5672,6/2/2007,3/12/2008,,
42771,BLM,21685,,,4301530701,WOODSIDE 1,39.1781262,-110.4027147,WOODSIDE,UTAH,EMERY,0.621,5.68,0.02,34.34,,,,51.58,4.43,1.77,0.56,0.32,0.18,0.17,0.27,701,PENNSYLVANIAN,PENNSYLVANIAN,5672,6/2/2007,3/12/2008,,
42772,BLM,21686,,,4242530142,GEORGE MICHAEL 3 H,32.2893,-97.6254,NEWARK E,TEXAS,SOMERVELL,0.079,0.39,,1.02,,,,79.33,11.75,4.13,1.17,0.72,0.36,0.34,0.57,1232,BARNETT SHALE,MISSISSIPPIAN,,3/16/2007,5/3/2008,2008,
42773,BLM,21687,,,4213930470,GRIFFITH B-1H,32.3621,-97.0766,NEWARK E,TEXAS,ELLIS,0.058,2.03,,0.76,,,,96.11,1.04,,,,,,,991,BARNETT SHALE,MISSISSIPPIAN,,11/29/2005,4/30/2008,2008,
42774,BLM,21689,,,3514921205,PRICE 1-20,35.3307127,-99.2368209,BURNS FLAT,OKLAHOMA,WASHITA,0.031,0.62,,0.42,,,,89.09,5.93,2.06,0.55,0.43,0.27,0.25,0.33,1127,ATOKA,PENNSYLVANIAN,15644,3/15/2007,5/19/2008,,
42775,BLM,21691,,,4225130123,FALVEL MJ1,32.3918,-97.4387,CLEBURNE,TEXAS,JOHNSON,0.051,1.5,,15.45,,,,81.65,1.3,0.05,,,,,,851,BARNETT SHALE,MISSISSIPPIAN,7122,8/11/2003,5/28/2008,,
42776,BLM,21693,,,42217304240000,UMA UNIT 1H,32.1475,-97.3134,NEWARK E,TEXAS,HILL,0.06,2.28,,7.82,,,,89.37,0.47,,,,,,,913,BARNETT SHALE,MISSISSIPPIAN,,9/25/2007,6/11/2008,2008,
42777,BLM,21694,,,42217304010000,CLETUS UNIT 1H,32.1667,-97.4090,NEWARK E,TEXAS,HILL,0.094,1.84,,11.36,,,,86.01,0.7,,,,,,,883,BARNETT SHALE,MISSISSIPPIAN,,5/22/2007,6/11/2008,2008,
42778,BLM,21695,,,4212130798,HANGING W RANCH  7,33.1097,-97.3501,NEWARK E,TEXAS,DENTON,0.026,1.8,,0.38,,,,90.43,5.76,1.04,0.18,0.21,0.03,0.06,0.04,1062,BARNETT SHALE,MISSISSIPPIAN,7880,1/20/2001,6/5/2008,,
42779,BLM,21696,,,2603322491,POPPEN 8B,41.3173355,-102.8419390,JURGENS,NEBRASKA,CHEYENNE,0.137,0.44,,12.35,,,,83.86,1.33,0.96,0.32,0.23,0.08,0.1,0.13,928,NIOBRARA,CRETACEOUS,3649,11/6/1993,6/23/2008,,
42780,BLM,21697,,,2603321951,JURGENS 14B,41.3100545,-102.8325281,JURGENS,NEBRASKA,CHEYENNE,0.137,0.46,,12.44,,,,83.72,1.35,0.97,0.32,0.23,0.08,0.1,0.14,928,NIOBRARA,CRETACEOUS,3580,11/6/1993,6/23/2008,,
42781,BLM,21699,,,2603322522,STATE 13B,41.3100925,-102.7780777,JURGENS,NEBRASKA,CHEYENNE,0.154,0.15,0.01,10.31,,,,86.46,1.33,0.86,0.25,0.19,0.06,0.08,0.11,945,NIOBRARA,CRETACEOUS,3568,4/9/1994,6/23/2008,,
42782,BLM,21700,,,2603322506,MILLER FARMS 15B,41.3391935,-102.8086615,MCCOURT W,NEBRASKA,CHEYENNE,0.142,0.47,,11.61,,,,84.66,1.34,0.93,0.3,0.22,0.07,0.09,0.12,933,NIOBRARA,CRETACEOUS,3539,4/4/1994,6/23/2008,,
42783,BLM,21701,,,2603322504,GRANT 12B,41.3572484,-102.8563456,MCCOURT W,NEBRASKA,CHEYENNE,0.139,0.43,,10.39,,,,86.23,1.24,0.83,0.26,0.19,0.06,0.08,0.11,941,NIOBRARA,CRETACEOUS,3642,1/12/1994,6/23/2008,,
42784,BLM,21702,,,2603306441,STATE 16B,41.3543870,-102.8239241,MCCOURT W,NEBRASKA,CHEYENNE,0.14,0.46,,11.4,,,,84.97,1.31,0.9,0.29,0.21,0.07,0.09,0.12,934,NIOBRARA,CRETACEOUS,3526,1/7/1993,6/23/2008,,
42785,BLM,21703,,,2603322432,HINER 14A,41.3537522,-102.7558235,MILLER,NEBRASKA,CHEYENNE,0.147,0.48,,11.19,,,,85.08,1.37,0.91,0.29,0.21,0.07,0.09,0.12,937,NIOBRARA,CRETACEOUS,3456,11/21/1992,6/23/2008,,
42786,BLM,21704,,,2603322111,HARGENS 1,41.3681106,-102.7700180,MCCOURT,NEBRASKA,CHEYENNE,0.145,0.39,,11.4,,,,84.98,1.35,0.91,0.29,0.21,0.07,0.09,0.12,935,NIOBRARA,CRETACEOUS,3443,2/10/1982,6/23/2008,,
42787,BLM,21705,,,2603322434,KRAFT 1B,41.3645907,-102.7652663,MCCOURT,NEBRASKA,CHEYENNE,0.147,0.41,,11.38,,,,84.95,1.35,0.91,0.29,0.21,0.07,0.09,0.13,936,NIOBRARA,CRETACEOUS,3447,1/10/1993,6/23/2008,,
42788,BLM,21706,,,2603322423,MILLER 14A,41.3536548,-102.7364055,MILLER,NEBRASKA,CHEYENNE,0.147,0.5,,11.12,,,,85.09,1.39,0.93,0.29,0.21,0.07,0.09,0.12,937,NIOBRARA,CRETACEOUS,3411,1/16/1992,6/23/2008,,
42789,BLM,21707,,,2603322445,FECHT 4B,41.3777491,-102.7989292,MCCOURT W,NEBRASKA,CHEYENNE,0.145,0.46,,11,,,,85.47,1.26,0.87,0.28,0.2,0.07,0.09,0.12,937,NIOBRARA,CRETACEOUS,3598,1/30/1993,6/23/2008,,
42790,BLM,21708,,,2603322443,TOOF 4B,41.3936204,-102.8174960,MCCOURT W,NEBRASKA,CHEYENNE,0.138,0.44,,10.97,,,,85.54,1.25,0.85,0.28,0.2,0.07,0.09,0.12,937,NIOBRARA,CRETACEOUS,3595,2/8/1993,6/23/2008,,
42791,BLM,21709,,,2603322442,STIKKER 8B,41.3900009,-102.8370229,MCCOURT W,NEBRASKA,CHEYENNE,0.138,0.38,,10.77,,,,85.86,1.22,0.84,0.28,0.2,0.07,0.09,0.12,939,NIOBRARA,CRETACEOUS,3572,2/10/1993,6/24/2008,,
42792,BLM,21710,,,2604921111,ROCKIES 33,41.1106749,-102.1759337,BIG SPRINGS,NEBRASKA,DEUEL,0.094,0.35,,9.26,,,,87.23,1.59,0.83,0.23,0.17,0.05,0.06,0.09,954,NIOBRARA,CRETACEOUS,2570,2/14/1997,6/24/2008,,
